,region,forcing_duration,initial_intensity_factor,day,consumption
547,US.NY,60,1.1,22,-0.31973037469682497
548,US.NY,60,1.1,23,-0.36877487735830217
549,US.NY,60,1.1,24,-0.41860936867487153
550,US.NY,60,1.1,25,-0.46669429718895206
551,US.NY,60,1.1,26,-0.514418277890516
552,US.NY,60,1.1,27,-0.5616488827777322
553,US.NY,60,1.1,28,-0.6077044846914625
554,US.NY,60,1.1,29,-0.6523613671670314
555,US.NY,60,1.1,30,-0.6953633351563959
556,US.NY,60,1.1,31,-0.736694236475155
557,US.NY,60,1.1,32,-0.7761449886870442
558,US.NY,60,1.1,33,-0.8117782754008429
559,US.NY,60,1.1,34,-0.8451163591106869
560,US.NY,60,1.1,35,-0.8762402993922169
561,US.NY,60,1.1,36,-0.9050252839114536
562,US.NY,60,1.1,37,-0.9328320284307523
563,US.NY,60,1.1,38,-0.9587676581158333
564,US.NY,60,1.1,39,-0.9829336405410838
565,US.NY,60,1.1,40,-0.9985389154597346
566,US.NY,60,1.1,41,-0.9994142692804631
567,US.NY,60,1.1,42,-0.9911215038651333
568,US.NY,60,1.1,43,-0.9618252243131176
569,US.NY,60,1.1,44,-0.9196059528524758
570,US.NY,60,1.1,45,-0.8673660304507558
571,US.NY,60,1.1,46,-0.815100423835935
572,US.NY,60,1.1,47,-0.760729806810656
573,US.NY,60,1.1,48,-0.7100652823633369
574,US.NY,60,1.1,49,-0.6541476145917269
575,US.NY,60,1.1,50,-0.6018080165374307
576,US.NY,60,1.1,51,-0.5434910400803128
577,US.NY,60,1.1,52,-0.4921313992843901
578,US.NY,60,1.1,53,-0.4414104541867747
579,US.NY,60,1.1,54,-0.39737449751789944
580,US.NY,60,1.1,55,-0.35666509442532357
581,US.NY,60,1.1,56,-0.3218319008148063
582,US.NY,60,1.1,57,-0.2883712197854882
583,US.NY,60,1.1,58,-0.25947195047310023
584,US.NY,60,1.1,59,-0.2346522650040872
585,US.NY,60,1.1,60,-0.2111419268712611
586,US.NY,60,1.1,61,-0.18934369539682638
587,US.NY,60,1.1,62,-0.1680755990223437
588,US.NY,60,1.1,63,-0.14584566371035335
589,US.NY,60,1.1,64,-0.12458918994004975
590,US.NY,60,1.1,65,-0.10250945252150423
591,US.NY,60,1.1,66,-0.08371644819383794
592,US.NY,60,1.1,67,-0.06451486079797064
593,US.NY,60,1.1,68,-0.04651037674501257
594,US.NY,60,1.1,69,-0.029186773217115825
595,US.NY,60,1.1,70,-0.01304820244748539
596,US.NY,60,1.1,71,0.0032378036694202805
597,US.NY,60,1.1,72,0.017078384001134594
598,US.NY,60,1.1,73,0.029887464433664412
599,US.NY,60,1.1,74,0.04104979357950622
600,US.NY,60,1.1,75,0.05144346291772184
601,US.NY,60,1.1,76,0.060285576817209474
602,US.NY,60,1.1,77,0.06812632994743772
603,US.NY,60,1.1,78,0.07510272966602116
604,US.NY,60,1.1,79,0.08102821699880192
605,US.NY,60,1.1,80,0.08595114894773825
606,US.NY,60,1.1,81,0.0901165459372022
607,US.NY,60,1.1,82,0.09331582328697685
608,US.NY,60,1.1,83,0.09579469827991627
609,US.NY,60,1.1,84,0.09774744510924194
610,US.NY,60,1.1,85,0.09929345056782779
611,US.NY,60,1.1,86,0.10031113773614209
612,US.NY,60,1.1,87,0.10098798643705109
613,US.NY,60,1.1,88,0.1012936833260536
614,US.NY,60,1.1,89,0.10118116556692147
615,US.NY,60,1.1,90,0.10072101497009545
616,US.NY,60,1.1,91,0.099996580789119
617,US.NY,60,1.1,92,0.09902025715005092
618,US.NY,60,1.1,93,0.09796986740810976
619,US.NY,60,1.1,94,0.09674476528640508
620,US.NY,60,1.1,95,0.09548111195722964
621,US.NY,60,1.1,96,0.09401218402573797
622,US.NY,60,1.1,97,0.09251127526688219
623,US.NY,60,1.1,98,0.09091059130426071
624,US.NY,60,1.1,99,0.08938676087848485
625,US.NY,60,1.1,100,0.08777009894607168
626,US.NY,60,1.1,101,0.08611503513304974
627,US.NY,60,1.1,102,0.08445096193518964
628,US.NY,60,1.1,103,0.08280219473641992
629,US.NY,60,1.1,104,0.08114937082568385
630,MEX,60,0.9,0,0.0
631,MEX,60,0.9,1,0.0
632,MEX,60,0.9,2,0.0
633,MEX,60,0.9,3,0.0
634,MEX,60,0.9,4,0.0
635,MEX,60,0.9,5,0.0
636,MEX,60,0.9,6,0.0
637,MEX,60,0.9,7,0.0
638,MEX,60,0.9,8,0.0014331415885582288
639,MEX,60,0.9,9,0.003991535658887102
640,MEX,60,0.9,10,0.007348174585719569
641,MEX,60,0.9,11,0.011171660334707845
642,MEX,60,0.9,12,0.013316982308553271
643,MEX,60,0.9,13,0.016217828279807556
644,MEX,60,0.9,14,0.017985606218506867
645,MEX,60,0.9,15,0.018851544331255354
646,MEX,60,0.9,16,0.018738950580243774
647,MEX,60,0.9,17,0.01743795718840424
648,MEX,60,0.9,18,0.01570324743653817
649,MEX,60,0.9,19,0.013120815098544014
650,MEX,60,0.9,20,0.009874216635252786
651,MEX,60,0.9,21,0.006003868719406391
652,MEX,60,0.9,22,0.0014729355082954143
653,MEX,60,0.9,23,-0.003452947685644858
654,MEX,60,0.9,24,-0.009062987377728149
655,MEX,60,0.9,25,-0.01516528221632285
656,MEX,60,0.9,26,-0.021517799229464618
657,MEX,60,0.9,27,-0.02788382998373251
658,MEX,60,0.9,28,-0.03444973332865642
659,MEX,60,0.9,29,-0.04103603183588378
660,MEX,60,0.9,30,-0.04798408758849293
661,MEX,60,0.9,31,-0.05507936216155862
662,MEX,60,0.9,32,-0.062467268391730446
663,MEX,60,0.9,33,-0.06948388925487325
664,MEX,60,0.9,34,-0.07658862967427904
665,MEX,60,0.9,35,-0.08326155313044259
666,MEX,60,0.9,36,-0.0898014876732689
667,MEX,60,0.9,37,-0.09607186355943265
668,MEX,60,0.9,38,-0.10178070302252484
669,MEX,60,0.9,39,-0.10712252297697678
670,MEX,60,0.9,40,-0.11191818850866397
671,MEX,60,0.9,41,-0.1164640055176136
672,MEX,60,0.9,42,-0.12065314071852962
673,MEX,60,0.9,43,-0.12436101236422692
674,MEX,60,0.9,44,-0.1277339985585546
675,MEX,60,0.9,45,-0.130455678477992
676,MEX,60,0.9,46,-0.13271745527174694
677,MEX,60,0.9,47,-0.13441750881652004
678,MEX,60,0.9,48,-0.1357538123061719
679,MEX,60,0.9,49,-0.13726529622810624
680,MEX,60,0.9,50,-0.13876740771668894
681,MEX,60,0.9,51,-0.14029402453769046
682,MEX,60,0.9,52,-0.14174606668123646
683,MEX,60,0.9,53,-0.14331244628433826
684,MEX,60,0.9,54,-0.14490345577046204
685,MEX,60,0.9,55,-0.14643869772118512
686,MEX,60,0.9,56,-0.1479252403835729
687,MEX,60,0.9,57,-0.1493626789681457
688,MEX,60,0.9,58,-0.15072980873365172
689,MEX,60,0.9,59,-0.1502817067782214
690,MEX,60,0.9,60,-0.14547118858635466
691,MEX,60,0.9,61,-0.14066621289662296
692,MEX,60,0.9,62,-0.1362416770436914
693,MEX,60,0.9,63,-0.13214006978362614
694,MEX,60,0.9,64,-0.1283856784852655
695,MEX,60,0.9,65,-0.12489013449116237
696,MEX,60,0.9,66,-0.12157637211167582
697,MEX,60,0.9,67,-0.11702463894875947
698,MEX,60,0.9,68,-0.11235318151243678
699,MEX,60,0.9,69,-0.1078766457800251
700,MEX,60,0.9,70,-0.10369302194357388
701,MEX,60,0.9,71,-0.09972035570202653
702,MEX,60,0.9,72,-0.09590842202207295
703,MEX,60,0.9,73,-0.09225292390768747
704,MEX,60,0.9,74,-0.08873443146377724
705,MEX,60,0.9,75,-0.08535120098182025
706,MEX,60,0.9,76,-0.08215800359234748
707,MEX,60,0.9,77,-0.07910894239576693
708,MEX,60,0.9,78,-0.0763170159325477
709,MEX,60,0.9,79,-0.07379564453089404
710,MEX,60,0.9,80,-0.07150104865151219
711,MEX,60,0.9,81,-0.069419496589751
712,MEX,60,0.9,82,-0.06752732372978798
713,MEX,60,0.9,83,-0.06576085357247186
714,MEX,60,0.9,84,-0.06416987522399609
715,MEX,60,0.9,85,-0.06272898036000507
716,MEX,60,0.9,86,-0.06142509116648931
717,MEX,60,0.9,87,-0.06021564247266076
718,MEX,60,0.9,88,-0.059096492970722725
719,MEX,60,0.9,89,-0.058079163592095195
720,MEX,60,0.9,90,-0.05711255744917931
721,MEX,60,0.9,91,-0.056211714028109316
722,MEX,60,0.9,92,-0.05544286311547353
723,MEX,60,0.9,93,-0.05473367194481771
724,MEX,60,0.9,94,-0.05409338839889033
725,MEX,60,0.9,95,-0.053525873546556024
726,MEX,60,0.9,96,-0.052991053229234364
727,MEX,60,0.9,97,-0.05249571545514753
728,MEX,60,0.9,98,-0.052077256544769135
729,MEX,60,0.9,99,-0.05169912089424411
730,MEX,60,0.9,100,-0.05134399596881112
731,MEX,60,0.9,101,-0.05105491400408946
732,MEX,60,0.9,102,-0.05062032578979636
733,MEX,60,0.9,103,-0.050067196532876945
734,MEX,60,0.9,104,-0.04938145201445199
735,MEX,60,1.0,0,0.0
736,MEX,60,1.0,1,0.0
737,MEX,60,1.0,2,0.0
738,MEX,60,1.0,3,0.0
739,MEX,60,1.0,4,0.0
740,MEX,60,1.0,5,0.0
741,MEX,60,1.0,6,0.0
742,MEX,60,1.0,7,0.0
743,MEX,60,1.0,8,0.0008884194977687443
744,MEX,60,1.0,9,0.0028168677227657923
745,MEX,60,1.0,10,0.0054667753534687336
746,MEX,60,1.0,11,0.008820051413849228
747,MEX,60,1.0,12,0.010184409928282179
748,MEX,60,1.0,13,0.012340598942794934
749,MEX,60,1.0,14,0.012907989244514972
750,MEX,60,1.0,15,0.01273884951678017
751,MEX,60,1.0,16,0.011209430307057566
752,MEX,60,1.0,17,0.007762149674150898
753,MEX,60,1.0,18,0.0032119733938573702
754,MEX,60,1.0,19,-0.002739584069555434
755,MEX,60,1.0,20,-0.009264852778112509
756,MEX,60,1.0,21,-0.016852569323622113
757,MEX,60,1.0,22,-0.024870857326264595
758,MEX,60,1.0,23,-0.033950441072705395
759,MEX,60,1.0,24,-0.043810708039693225
760,MEX,60,1.0,25,-0.05447887253537953
761,MEX,60,1.0,26,-0.06583144263042628
762,MEX,60,1.0,27,-0.07754016519343487
763,MEX,60,1.0,28,-0.08866013702519826
764,MEX,60,1.0,29,-0.09939032772442458
765,MEX,60,1.0,30,-0.10946507084101942
766,MEX,60,1.0,31,-0.11894081893872865
767,MEX,60,1.0,32,-0.1277070333515984
768,MEX,60,1.0,33,-0.13570103398536926
769,MEX,60,1.0,34,-0.1430491774334408
770,MEX,60,1.0,35,-0.14972888889781544
771,MEX,60,1.0,36,-0.15587483872506747
772,MEX,60,1.0,37,-0.16154245193639172
773,MEX,60,1.0,38,-0.16646198304924864
774,MEX,60,1.0,39,-0.17110712916930115
775,MEX,60,1.0,40,-0.17390830351527997
776,MEX,60,1.0,41,-0.17599206635037223
777,MEX,60,1.0,42,-0.17739581399507376
778,MEX,60,1.0,43,-0.1783574069759375
779,MEX,60,1.0,44,-0.1788030179191824
780,MEX,60,1.0,45,-0.17933329213924987
781,MEX,60,1.0,46,-0.17931084189188873
782,MEX,60,1.0,47,-0.1781827870213748
783,MEX,60,1.0,48,-0.17657623984671522
784,MEX,60,1.0,49,-0.17428693736826206
785,MEX,60,1.0,50,-0.17091239429131155
786,MEX,60,1.0,51,-0.1675846199682418
787,MEX,60,1.0,52,-0.16384455198998893
788,MEX,60,1.0,53,-0.16009856785776932
789,MEX,60,1.0,54,-0.15604855568770448
790,MEX,60,1.0,55,-0.15197702739983
791,MEX,60,1.0,56,-0.14766947570689082
792,MEX,60,1.0,57,-0.14328962238513432
793,MEX,60,1.0,58,-0.13538688621049788
794,MEX,60,1.0,59,-0.12792649152558733
795,MEX,60,1.0,60,-0.12101685963601394
796,MEX,60,1.0,61,-0.11122864519664821
797,MEX,60,1.0,62,-0.10224353308753154
798,MEX,60,1.0,63,-0.0936428464347272
799,MEX,60,1.0,64,-0.08563962905584477
800,MEX,60,1.0,65,-0.07816301165404216
801,MEX,60,1.0,66,-0.0712581749629404
802,MEX,60,1.0,67,-0.06493866386132474
803,MEX,60,1.0,68,-0.05909699117316869
804,MEX,60,1.0,69,-0.053786059769866945
805,MEX,60,1.0,70,-0.048904267491700626
806,MEX,60,1.0,71,-0.044454790379211406
807,MEX,60,1.0,72,-0.040304826344983447
808,MEX,60,1.0,73,-0.03656933560163278
809,MEX,60,1.0,74,-0.03315076388421545
810,MEX,60,1.0,75,-0.03001557594114468
811,MEX,60,1.0,76,-0.027151534675018407
812,MEX,60,1.0,77,-0.0245841729607843
813,MEX,60,1.0,78,-0.02222736405196324
814,MEX,60,1.0,79,-0.020098295932657884
815,MEX,60,1.0,80,-0.01818644407638459
816,MEX,60,1.0,81,-0.016453976235475398
817,MEX,60,1.0,82,-0.014865800275698504
818,MEX,60,1.0,83,-0.013450780800849937
819,MEX,60,1.0,84,-0.012081377986716824
820,MEX,60,1.0,85,-0.010919040560930515
821,MEX,60,1.0,86,-0.009881938773026455
822,MEX,60,1.0,87,-0.008858163900360427
823,MEX,60,1.0,88,-0.008029995759939457
824,MEX,60,1.0,89,-0.007268742434485276
825,MEX,60,1.0,90,-0.006581596721710881
826,MEX,60,1.0,91,-0.00599848190554475
827,MEX,60,1.0,92,-0.005478919037904539
828,MEX,60,1.0,93,-0.005008709349274554
829,MEX,60,1.0,94,-0.00459295941466209
830,MEX,60,1.0,95,-0.0042087519219080605
831,MEX,60,1.0,96,-0.0038869131468999285
832,MEX,60,1.0,97,-0.0035637665904753035
833,MEX,60,1.0,98,-0.003331355153080029
834,MEX,60,1.0,99,-0.0031147305054601837
835,MEX,60,1.0,100,-0.0029246351376688295
836,MEX,60,1.0,101,-0.0027709396855035706
837,MEX,60,1.0,102,-0.002659560302942232
838,MEX,60,1.0,103,-0.0025602000541913306
839,MEX,60,1.0,104,-0.0024726409756925527
840,MEX,60,1.1,0,0.0
841,MEX,60,1.1,1,0.0
842,MEX,60,1.1,2,0.0
843,MEX,60,1.1,3,0.0
844,MEX,60,1.1,4,0.0
845,MEX,60,1.1,5,0.0
846,MEX,60,1.1,6,0.0
847,MEX,60,1.1,7,0.0
848,MEX,60,1.1,8,0.0005971578973751335
849,MEX,60,1.1,9,0.0019681798694382024
850,MEX,60,1.1,10,0.004493941680094871
851,MEX,60,1.1,11,0.006654925893090358
852,MEX,60,1.1,12,0.007699531855220876
853,MEX,60,1.1,13,0.008827306486858255
854,MEX,60,1.1,14,0.00841249068179728
855,MEX,60,1.1,15,0.006619117592832069
856,MEX,60,1.1,16,0.0028830663717283045
857,MEX,60,1.1,17,-0.0034681117223489544
858,MEX,60,1.1,18,-0.011802820548501014
859,MEX,60,1.1,19,-0.022585789568529968
860,MEX,60,1.1,20,-0.035195511240870836
861,MEX,60,1.1,21,-0.04956563122829882
862,MEX,60,1.1,22,-0.06499804336440596
863,MEX,60,1.1,23,-0.08108864319658071
864,MEX,60,1.1,24,-0.09710127434718885
865,MEX,60,1.1,25,-0.11255470439864856
866,MEX,60,1.1,26,-0.1271566130704227
867,MEX,60,1.1,27,-0.14060667770526836
868,MEX,60,1.1,28,-0.1526677850802738
869,MEX,60,1.1,29,-0.1638056299245072
870,MEX,60,1.1,30,-0.17367424178232893
871,MEX,60,1.1,31,-0.18312081389975088
872,MEX,60,1.1,32,-0.19154320635501598
873,MEX,60,1.1,33,-0.19947446461925367
874,MEX,60,1.1,34,-0.20675419864503164
875,MEX,60,1.1,35,-0.21320900284624855
876,MEX,60,1.1,36,-0.21849760855279232
877,MEX,60,1.1,37,-0.2216949783876765
878,MEX,60,1.1,38,-0.22336006434882094
879,MEX,60,1.1,39,-0.22424104194767036
880,MEX,60,1.1,40,-0.22465831762724653
881,MEX,60,1.1,41,-0.22407542077466092
882,MEX,60,1.1,42,-0.2233152261293836
883,MEX,60,1.1,43,-0.22191524614063596
884,MEX,60,1.1,44,-0.21921744880055716
885,MEX,60,1.1,45,-0.21584558356172456
886,MEX,60,1.1,46,-0.20851291552689277
887,MEX,60,1.1,47,-0.2014937102385872
888,MEX,60,1.1,48,-0.19420454150412825
889,MEX,60,1.1,49,-0.1868383693553355
890,MEX,60,1.1,50,-0.1789935803517717
891,MEX,60,1.1,51,-0.17154100121760107
892,MEX,60,1.1,52,-0.16407397421273062
893,MEX,60,1.1,53,-0.15707329582761442
894,MEX,60,1.1,54,-0.15015569269902773
895,MEX,60,1.1,55,-0.14356839778693065
896,MEX,60,1.1,56,-0.13714940188593872
897,MEX,60,1.1,57,-0.1313201219834359
898,MEX,60,1.1,58,-0.12598132238125226
899,MEX,60,1.1,59,-0.12074035728285581
900,MEX,60,1.1,60,-0.11260106836304962
901,MEX,60,1.1,61,-0.10515888920478167
902,MEX,60,1.1,62,-0.09824558307224285
903,MEX,60,1.1,63,-0.09028985061324546
904,MEX,60,1.1,64,-0.08262908513525513
905,MEX,60,1.1,65,-0.0756289360901996
906,MEX,60,1.1,66,-0.06902999569611268
907,MEX,60,1.1,67,-0.0630142012558288
908,MEX,60,1.1,68,-0.05748997693370006
909,MEX,60,1.1,69,-0.05247226880289446
910,MEX,60,1.1,70,-0.047854461541618765
911,MEX,60,1.1,71,-0.04359978158244848
912,MEX,60,1.1,72,-0.03973519413230653
913,MEX,60,1.1,73,-0.03623146093563179
914,MEX,60,1.1,74,-0.033005226496996
915,MEX,60,1.1,75,-0.030072682395609895
916,MEX,60,1.1,76,-0.02743133761931027
917,MEX,60,1.1,77,-0.025042923993334743
918,MEX,60,1.1,78,-0.022879946970577603
919,MEX,60,1.1,79,-0.02093066765613827
920,MEX,60,1.1,80,-0.019167435814682054
921,MEX,60,1.1,81,-0.01755995451043768
922,MEX,60,1.1,82,-0.01611292552892163
923,MEX,60,1.1,83,-0.014784344177076747
924,MEX,60,1.1,84,-0.013611762463661137
925,MEX,60,1.1,85,-0.01249248841111994
926,MEX,60,1.1,86,-0.011465942287380848
927,MEX,60,1.1,87,-0.010592282036836487
928,MEX,60,1.1,88,-0.009745680406203494
929,MEX,60,1.1,89,-0.009020889271704746
930,MEX,60,1.1,90,-0.008348409393199585
931,MEX,60,1.1,91,-0.0077794933465269445
932,MEX,60,1.1,92,-0.007262328078105895
933,MEX,60,1.1,93,-0.006798096818738664
934,MEX,60,1.1,94,-0.006353420005067445
935,MEX,60,1.1,95,-0.005979612488216102
936,MEX,60,1.1,96,-0.005665277887412223
937,MEX,60,1.1,97,-0.005395906056648858
938,MEX,60,1.1,98,-0.005164926951273241
939,MEX,60,1.1,99,-0.004988999215316259
940,MEX,60,1.1,100,-0.00483904028143467
941,MEX,60,1.1,101,-0.004734947109530374
942,MEX,60,1.1,102,-0.004628954540819574
943,MEX,60,1.1,103,-0.0045666480984030144
944,MEX,60,1.1,104,-0.004514897320151423
945,CAN,60,0.9,0,0.0
946,CAN,60,0.9,1,0.0
947,CAN,60,0.9,2,0.0
948,CAN,60,0.9,3,0.0
949,CAN,60,0.9,4,0.0
950,CAN,60,0.9,5,0.0
951,CAN,60,0.9,6,0.0
952,CAN,60,0.9,7,-6.594069645871059e-06
953,CAN,60,0.9,8,0.0021456702978595033
954,CAN,60,0.9,9,0.0060158496636431025
955,CAN,60,0.9,10,0.01354325990983174
956,CAN,60,0.9,11,0.02110737714369204
957,CAN,60,0.9,12,0.027122687292546743
958,CAN,60,0.9,13,0.03291058196683849
959,CAN,60,0.9,14,0.03793210587437201
960,CAN,60,0.9,15,0.040846704638730635
961,CAN,60,0.9,16,0.04250471351341378
962,CAN,60,0.9,17,0.0422103582409461
963,CAN,60,0.9,18,0.041885910032468665
964,CAN,60,0.9,19,0.0409356846148512
965,CAN,60,0.9,20,0.03976495750477316
966,CAN,60,0.9,21,0.03881643055962947
967,CAN,60,0.9,22,0.03718329931132747
968,CAN,60,0.9,23,0.03555440425320189
969,CAN,60,0.9,24,0.033389731045541104
970,CAN,60,0.9,25,0.030928104901639664
971,CAN,60,0.9,26,0.028253909930864296
972,CAN,60,0.9,27,0.025089455873117394
973,CAN,60,0.9,28,0.022153636193755766
974,CAN,60,0.9,29,0.018921862679577295
975,CAN,60,0.9,30,0.015140623325837765
976,CAN,60,0.9,31,0.011468565779781947
977,CAN,60,0.9,32,0.007543675617971424
978,CAN,60,0.9,33,0.003260267887861268
979,CAN,60,0.9,34,-0.0007837351501449596
980,CAN,60,0.9,35,-0.004870819443136831
981,CAN,60,0.9,36,-0.009078215534097378
982,CAN,60,0.9,37,-0.013154129872772202
983,CAN,60,0.9,38,-0.01733692808574272
984,CAN,60,0.9,39,-0.02143018682577713
985,CAN,60,0.9,40,-0.025019219040411933
986,CAN,60,0.9,41,-0.028711518382074086
987,CAN,60,0.9,42,-0.031654231861533155
988,CAN,60,0.9,43,-0.034754064036768284
989,CAN,60,0.9,44,-0.037709645943051484
990,CAN,60,0.9,45,-0.04050327350249017
991,CAN,60,0.9,46,-0.042917442326995126
992,CAN,60,0.9,47,-0.04497447234322882
993,CAN,60,0.9,48,-0.04622594683340031
994,CAN,60,0.9,49,-0.04790595592226721
995,CAN,60,0.9,50,-0.04955745065542416
996,CAN,60,0.9,51,-0.05112809809836305
997,CAN,60,0.9,52,-0.05309506910887718
998,CAN,60,0.9,53,-0.055064158214512826
999,CAN,60,0.9,54,-0.05692100826198976
1000,CAN,60,0.9,55,-0.058761952614205804
1001,CAN,60,0.9,56,-0.06056710915208763
1002,CAN,60,0.9,57,-0.06242493831900564
1003,CAN,60,0.9,58,-0.06416243570593894
1004,CAN,60,0.9,59,-0.06579129079999912
1005,CAN,60,0.9,60,-0.06727345781752936
1006,CAN,60,0.9,61,-0.06847008163748391
1007,CAN,60,0.9,62,-0.06904058855380368
1008,CAN,60,0.9,63,-0.06654569233123242
1009,CAN,60,0.9,64,-0.06332233125134756
1010,CAN,60,0.9,65,-0.06023624671221972
1011,CAN,60,0.9,66,-0.057240321088947166
1012,CAN,60,0.9,67,-0.05414198756590327
1013,CAN,60,0.9,68,-0.051352776034929715
1014,CAN,60,0.9,69,-0.048780449449126184
1015,CAN,60,0.9,70,-0.04646373298115014
1016,CAN,60,0.9,71,-0.04441425617195405
1017,CAN,60,0.9,72,-0.04257570966325064
1018,CAN,60,0.9,73,-0.04104098990885818
1019,CAN,60,0.9,74,-0.03960274339155356
1020,CAN,60,0.9,75,-0.03845903198496092
1021,CAN,60,0.9,76,-0.03746037012850589
1022,CAN,60,0.9,77,-0.03657446686294863
1023,CAN,60,0.9,78,-0.035763496206975276
1024,CAN,60,0.9,79,-0.03512359170316781
1025,CAN,60,0.9,80,-0.03455258523612503
1026,CAN,60,0.9,81,-0.03413236316158752
1027,CAN,60,0.9,82,-0.033820383739346926
1028,CAN,60,0.9,83,-0.03355927856351082
1029,CAN,60,0.9,84,-0.03342615828482165
1030,CAN,60,0.9,85,-0.033312100862026295
1031,CAN,60,0.9,86,-0.033293317754556906
1032,CAN,60,0.9,87,-0.03333781773362521
1033,CAN,60,0.9,88,-0.033417526048196144
1034,CAN,60,0.9,89,-0.033510382538004535
1035,CAN,60,0.9,90,-0.033644641792340835
1036,CAN,60,0.9,91,-0.03377870122638349
1037,CAN,60,0.9,92,-0.034001540816264164
1038,CAN,60,0.9,93,-0.034262286315589474
1039,CAN,60,0.9,94,-0.034528426962798786
1040,CAN,60,0.9,95,-0.03484560171264084
1041,CAN,60,0.9,96,-0.03518018080992391
1042,CAN,60,0.9,97,-0.03548392763613739
1043,CAN,60,0.9,98,-0.03577562529870626
1044,CAN,60,0.9,99,-0.036050298272394254
1045,CAN,60,0.9,100,-0.03635370540411298
1046,CAN,60,0.9,101,-0.03666626430519626
1047,CAN,60,0.9,102,-0.03694737149229077
1048,CAN,60,0.9,103,-0.03726916209086939
1049,CAN,60,0.9,104,-0.037514001894944915
1050,CAN,60,1.0,0,0.0
1051,CAN,60,1.0,1,0.0
1052,CAN,60,1.0,2,0.0
1053,CAN,60,1.0,3,0.0
1054,CAN,60,1.0,4,0.0
1055,CAN,60,1.0,5,0.0
1056,CAN,60,1.0,6,0.0
1057,CAN,60,1.0,7,-6.474177471904596e-06
1058,CAN,60,1.0,8,0.0016590679222439064
1059,CAN,60,1.0,9,0.005067042970097191
1060,CAN,60,1.0,10,0.0118086199530687
1061,CAN,60,1.0,11,0.019022851855243772
1062,CAN,60,1.0,12,0.02521440350184978
1063,CAN,60,1.0,13,0.030813128305506865
1064,CAN,60,1.0,14,0.03598247926521747
1065,CAN,60,1.0,15,0.03879403070485843
1066,CAN,60,1.0,16,0.04009236305355657
1067,CAN,60,1.0,17,0.038901274255698226
1068,CAN,60,1.0,18,0.03749138223785309
1069,CAN,60,1.0,19,0.03512277243997719
1070,CAN,60,1.0,20,0.032620323010368324
1071,CAN,60,1.0,21,0.029480906435241927
1072,CAN,60,1.0,22,0.026286519297746835
1073,CAN,60,1.0,23,0.022835462994863498
1074,CAN,60,1.0,24,0.018699023089685518
1075,CAN,60,1.0,25,0.014795753483487495
1076,CAN,60,1.0,26,0.010038491912411907
1077,CAN,60,1.0,27,0.005363396445501323
1078,CAN,60,1.0,28,4.2341919925803495e-05
1079,CAN,60,1.0,29,-0.0053215940403639195
1080,CAN,60,1.0,30,-0.011512246495648526
1081,CAN,60,1.0,31,-0.017567960307607322
1082,CAN,60,1.0,32,-0.024369743144603273
1083,CAN,60,1.0,33,-0.031838526117056176
1084,CAN,60,1.0,34,-0.03866972250107237
1085,CAN,60,1.0,35,-0.045901638499112885
1086,CAN,60,1.0,36,-0.05262527161984387
1087,CAN,60,1.0,37,-0.058705763148036993
1088,CAN,60,1.0,38,-0.06459063061012849
1089,CAN,60,1.0,39,-0.07047885505313545
1090,CAN,60,1.0,40,-0.07655984613207378
1091,CAN,60,1.0,41,-0.08242744912091426
1092,CAN,60,1.0,42,-0.0882687357772971
1093,CAN,60,1.0,43,-0.09406925909404285
1094,CAN,60,1.0,44,-0.09967589678124833
1095,CAN,60,1.0,45,-0.10459785023717583
1096,CAN,60,1.0,46,-0.10770963166589764
1097,CAN,60,1.0,47,-0.11082397079433814
1098,CAN,60,1.0,48,-0.11342746934573933
1099,CAN,60,1.0,49,-0.11641781998285028
1100,CAN,60,1.0,50,-0.11904681560352959
1101,CAN,60,1.0,51,-0.1216049749306114
1102,CAN,60,1.0,52,-0.12380751408362922
